time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
6.179999999999956,-76.3826873867,-55.8196617157,136.452635606,1.11059478732,4.84828987822,0.0,20.9794028869,-23.9397371135,33.1259261208,-1.13407486773,1.21958999634,0.0,900.45846692,-901.132333808,-899.215598482,900.250506187
6.239999999999955,-75.0730660124,-57.2765778193,138.487429117,1.04776370132,4.92280628879,0.0,22.6460327912,-24.6505077756,34.7292301269,-1.11025714508,1.23114469785,0.0,900.630699939,-901.297418813,-898.999929042,899.886607243
6.299999999999954,-73.6694923043,-58.782121854,140.624116789,0.98422235351,4.99763269128,0.0,24.1076359082,-25.5702317844,36.5203419801,-1.09224091802,1.24074932674,0.0,900.544044586,-901.103434905,-899.171448388,899.892352275
6.359999999999952,-72.1848825972,-60.3506393594,142.873542158,0.928820844374,5.07371690638,0.0,25.3463036801,-26.754837282,38.4864893706,-1.0585696237,1.25363685188,0.0,900.169409189,-900.83218428,-898.995518607,900.421737838
6.419999999999951,-70.6327662492,-61.9993626708,145.245954938,0.867209140945,5.15492923672,0.0,26.3545343038,-28.2568639552,40.6148854936,-1.0446451064,1.27928595668,0.0,900.346823136,-901.504481359,-899.477839118,900.179110864
6.47999999999995,-69.0276171676,-63.7499623558,147.749962351,0.808120977032,5.23396122133,0.0,27.1136327009,-30.1612144629,42.8683127971,-1.02507971875,1.29466058596,0.0,900.310591138,-901.037526146,-899.302329299,900.295702999
6.5399999999999485,-67.3844091341,-65.6288054964,150.392011361,0.746777822199,5.31445988938,0.0,27.6219473758,-32.5449002626,45.2083733578,-1.02180427813,1.3119001061,0.0,900.273406862,-901.05140441,-899.797865612,900.19391665
6.599999999999947,-65.7183091905,-67.6673170069,153.175691604,0.687817506544,5.39417129066,0.0,27.8788597893,-35.4950585846,47.5837257275,-1.00620647157,1.32172336689,0.0,900.207065587,-900.658403579,-899.713378945,900.664071369
6.659999999999946,-64.0439254352,-69.9019700009,156.101902105,0.627949106085,5.47533466186,0.0,27.8994582526,-39.0976747955,49.9505659455,-0.999592499834,1.33552238743,0.0,900.181723476,-900.762866015,-899.989514421,900.637093284
6.719999999999945,-62.3750798547,-72.3750176307,159.168319547,0.568585408399,5.55760919327,0.0,27.697694199,-43.4575111428,52.2495749511,-0.99219015991,1.35041368113,0.0,899.798928351,-900.397937313,-900.075687397,900.809873757
6.779999999999943,-60.7243373465,-75.1353519869,162.369320273,0.509426936737,5.64224801217,0.0,27.3003794594,-48.6934618636,54.4288498099,-1.00014515536,1.3700784001,0.0,899.534414694,-900.304442611,-900.419126092,900.580790939
6.839999999999942,-59.1024215151,-78.2398392226,165.696304084,0.452408067218,5.72680097904,0.0,26.7433617459,-54.953966792,56.446156173,-1.02031682362,1.3857150553,0.0,899.8533862,-900.441784878,-900.807926977,900.507514486
6.899999999999941,-57.5178634681,-81.755747711,169.138184889,0.391197803125,5.80993048116,0.0,26.0555860703,-62.4446594821,58.2361542716,-1.02283038309,1.38386616288,0.0,900.450990105,-900.299500435,-900.300689222,900.745410188
